symbol	base_avg	l2fc	l2fc_se	test_stat	pval	padj
EIF3I	8082.364967660231	0.8755351482349242	0.05549916822166571	15.775644505842047	4.577020511724102e-56	2.711096413457734e-55
ME3	924.1572469785408	-1.7072124595734277	0.10904982813837795	-15.655342963100074	3.0546209836486973e-55	1.776281682895459e-54
SERTAD1	915.1571444753639	0.3127592201240396	0.10210966420697647	3.062973740566575	0.002191492896514526	0.002743410999893952
USP13	1023.5197487334035	-0.13168646467650386	0.09878867963532897	-1.3330116888151011	0.18252796795965176	0.19990371379282637
AL353354.2	32.365936964126256	3.3993342693628086	0.5925127650715502	5.737149424877479	9.628330511031706e-9	1.5213969731897598e-8
C1orf234	1.1394467706060778	-0.06119472821858801	0.2506011505706447	-0.24419172888568666	0.8070823325976952	0.8208820921807368
C6orf120	1229.2944767916663	-0.1523960399501257	0.0625665108557432	-2.435744583895663	0.014861173932457823	0.017665352725976694
AC090616.2	16.873802811954572	2.2115029020862567	0.17466940997878982	12.661077302286648	9.715684920117872e-37	3.5219115185953755e-36
CCAR1	3301.1922730158985	0.24333656684670507	0.049873376801159386	4.879087450141301	1.0657780390720068e-6	1.552252626064335e-6
CENPV	648.5166308605266	-0.5116638795997053	0.1507337760475755	-3.3944872411224596	6.87572437528089e-4	8.845371009056313e-4
MAZ	8631.455555744053	0.9486873509779148	0.06440661614691602	14.729656791996216	4.158121971910216e-49	2.0505791502138366e-48
PAICS	5049.795379791961	1.5797332492728227	0.07632372993605	20.697799368511564	3.625509909206515e-95	5.283343476524803e-94
SLAIN2	2226.0129805228	-0.4210711256018464	0.055527640787722085	-7.5830905046293795	3.3741929533421013e-14	6.417652034016747e-14
WBP1	3915.7424737377664	0.21161653581350132	0.0722907878541243	2.9272960233954386	0.0034192326446538133	0.004228419185601127
SCIMP	58.275055783031725	0.5429313751236717	0.1475302995279483	3.680134703588928	2.331107802692685e-4	3.0680659313930635e-4
SLC20A1	1983.6265476269589	0.8282869818679541	0.07566143304060052	10.947281178556171	6.84720516908749e-28	1.9520559928151216e-27
CDYL2	470.0988211142799	0.40186717336542116	0.14969530057922692	2.684567730653182	0.007262366678216594	0.008805795538520594
CLDN10	799.4060952169698	1.6855141559339324	0.29115312422376205	5.789098641574431	7.076513315852823e-9	1.1224792891197566e-8
EFCAB4A	1442.8906951058716	1.9474993023001987	0.14011265321155425	13.899524829921644	6.376326166916993e-44	2.753765428383123e-43
RGMB	1221.9383269592606	-0.10158371644854765	0.09162185157149448	-1.1087280458339102	0.26754751925950554	0.28857467700643297
CDK17	1681.4110525515775	-1.4803713943128307	0.07368813630430283	-20.089684290555034	9.083781225378993e-90	1.1788772730475756e-88
INHBE	40.27217467942622	2.0099066919794786	0.22828812215624375	8.804254347512083	1.3172536427663072e-18	2.875578491241621e-18
ORM1	184.0788529330973	1.9655894628233745	0.321530868557484	6.113221637604485	9.7639613416242e-10	1.5949180752776435e-9
NF2	1946.8423548679882	0.5040230426294148	0.0728612678916184	6.917571670302969	4.594509605490558e-12	8.17397409025448e-12
SPRED2	1766.907479005024	-0.31292448976636955	0.07608257668801632	-4.112958621913471	3.9062042121572065e-5	5.3305951877524026e-5
AC002472.13	40.57454965728009	2.1816775169998746	0.34248428663396174	6.370153616220047	1.8883896469499075e-10	3.1702649546231304e-10
HRASLS5	85.61779503986882	-1.2908122154149602	0.21679385396467646	-5.9540996749164306	2.6150739671840363e-9	4.2117431856742095e-9
ZNF630	156.02500870068536	-0.7237382917091534	0.11392315439941124	-6.352863871480841	2.113427341053128e-10	3.5405274467891874e-10
ARHGEF40	3072.654997615561	-1.3459880830232747	0.09874816554529378	-13.63051227929796	2.6372254598802362e-42	1.094901178915495e-41
PHKG2	1539.757575446182	0.7277923056465326	0.06431946984382707	11.31527214720009	1.1025963578829849e-29	3.3054206412873423e-29
FBXO28	1772.3189043533519	0.5905361703217135	0.0571604931509148	10.331194462626193	5.092247905533358e-25	1.3370282742415588e-24
PTPRN	25.710487405757117	1.1356843864989474	0.22536446303330276	5.039323286436353	4.671807614992135e-7	6.906829005769419e-7
ZNF480	815.591156736266	0.875150079086797	0.06627721759780987	13.204387733918937	8.276995820371374e-40	3.2280639546216215e-39
REPS2	896.0199941033122	0.26062820765086403	0.13494921636028148	1.9313058251116502	0.05344524345039475	0.061153951306793145
AC008060.7	23.845932523997554	1.535191200132766	0.5598082247170506	2.742351991896355	0.006100093408323784	0.0074322741728036
FAM199X	2540.2577544726346	0.17357787719930182	0.06267561363187384	2.7694643441197737	0.005614854960430307	0.006856260166044357
PLN	2766.9660283910816	-5.776484712562953	0.22368874852692142	-25.823760696965678	4.7976204493916726e-147	2.0577595227733597e-145
KCNIP2	140.28168384376946	-2.720092889296015	0.12921981756059225	-21.050121727811142	2.2809336281477147e-98	3.570576256728558e-97
ZBTB4	5383.204577742457	-1.4867508064084511	0.06785972440239377	-21.909178374971496	2.1237890435780108e-106	3.91982752976967e-105
LZTS1	531.6993374317003	0.44546989666690195	0.16207109103754777	2.748607995510426	0.005984891539507401	0.007295833313262299
HAT1	1736.1009239194198	0.9183880284891903	0.049058325670929374	18.720329646990013	3.380526212169674e-78	3.3998274427602215e-77
CLUH	3975.846601342569	0.7916135690045637	0.07366739637328723	10.7457791095711	6.203592778244653e-27	1.722292024111595e-26
CLDN1	5119.721652464224	-0.4221653836070376	0.19999762269579582	-2.1108520087219618	0.03478503417920263	0.040352491916523646
KLHL24	2761.7257160377767	0.28515908251506	0.09386149152902604	3.038083860268473	0.0023808768832459834	0.0029747434262607174
RP11-849F2.7	14.090059207031542	-0.05987912456661686	0.1498725148857445	-0.39953372779702667	0.6894999770543242	0.708598509329138
CSF2	2.035390185267216	0.7786525901264605	0.34295517480712573	2.270420880992294	0.02318205874045193	0.0272175041563463
CNPY1	1.6841214643545515	0.07860048798281397	0.39847897566744894	0.19725127994810468	0.8436309032117304	0.8553702624885674
SMAD9	809.104264021569	-0.9825109855795807	0.15981536291682769	-6.1477880952590676	7.857090424135136e-10	1.2887730907249235e-9
CPE	3312.6304001250046	-1.931354694085968	0.14067354649289995	-13.729338189276739	6.7749532813597565e-43	2.8632186672189624e-42
HLF	979.0271169901833	-3.8074833304260696	0.17616375019600494	-21.613319006831723	1.3461583457457461e-103	2.321611299131661e-102
NDST1	3953.5380398618527	-0.1773843977078767	0.05773030947610438	-3.072638953742303	0.0021217502531784343	0.0026577544078580733
PEX13	1318.3951603415296	0.9957245246811299	0.04879069382920163	20.408082905457285	1.4173592356667962e-92	1.9599960832852653e-91
CD69	257.10678591592176	0.48312014841159895	0.17498645888589842	2.760900194720907	0.005764228860819577	0.007032033635143193
DNAJC5G	13.758151791144433	-5.702299448973347	0.34644748272404335	-16.45934732773167	7.187121529277932e-61	4.781662849493565e-60
RPUSD2	485.63337486564507	0.7608171406758899	0.06766063398055357	11.244605554458111	2.4619471864840938e-29	7.31049227567609e-29
ZFP64	803.917775890678	0.6586017315974703	0.058360098585930206	11.285137406471925	1.5539856055827622e-29	4.639453816371245e-29
POLI	1251.7928525879943	-1.2051275806556019	0.07770736939984933	-15.508536577200598	3.037225009955137e-54	1.720398793494101e-53
ABCA10	540.8164578924686	-4.473228509161977	0.186389601293669	-23.999345876136694	2.8248602887903914e-127	8.109405098025961e-126
EFCAB11	303.55491108319023	1.602714056797038	0.08724052332180894	18.371210943852525	2.2337208021947014e-75	2.1030823307845596e-74
TMEM140	819.390423019835	-0.5595758926843873	0.08307766314019209	-6.7355757436281385	1.6328207699397033e-11	2.849309149660098e-11
MYCBPAP	101.70455055021466	-0.7385409303600644	0.20991215064051114	-3.518333398550454	4.342663980381778e-4	5.643503516658306e-4
C7orf55	662.8043732022462	0.8542067797840812	0.09306180192130926	9.178919407840148	4.354389186203444e-20	9.936068797043024e-20
DCLRE1B	467.49257886734455	1.0521998210030876	0.06338160712627029	16.601027785661397	6.8507754569705875e-62	4.6885559832447135e-61
TDRD6	101.66064148253254	-1.7215759840411529	0.130584855985135	-13.183580676744988	1.090877438850954e-39	4.2417036804699654e-39
MPLKIP	1155.3359835743806	0.9339148870435011	0.053007366825904914	17.61858667891975	1.7738129179169833e-69	1.4405679395598848e-68
TMEM106C	2726.037543921301	1.1289517958485296	0.08060094841218027	14.006681287114041	1.4188180291294951e-44	6.220786733324415e-44
SURF6	1919.689678304038	0.43857855365018406	0.061467820019060704	7.135092045141412	9.672241309030722e-13	1.7572949536325294e-12
STARD3NL	1683.2618867949463	0.22126286130088413	0.06023132497987027	3.6735512853956265	2.3920264008826952e-4	3.146645518504549e-4
MARS2	307.75707336299547	1.361616937979654	0.08000975954506058	17.01813560897914	6.025899640540132e-65	4.4370088140551796e-64
GLI3	1459.4254530152887	-2.7835962828509415	0.16197849364228606	-17.184974500369453	3.4409828653378147e-66	2.5872255336023198e-65
SOHLH1	18.388345695531406	5.82881430673179	0.42363170770094655	13.759154947028923	4.487413974292293e-43	1.9022231713921745e-42
ANKMY2	763.2249921824613	-0.44710115058967737	0.06769834336688627	-6.604314498017257	3.993609215463393e-11	6.871780348648742e-11
GNE	1143.0321458609144	-0.5775493819407903	0.08868077072944469	-6.512678872659216	7.382222295588494e-11	1.2586754920483228e-10
CREB3	2479.0223946039496	0.21326210321976624	0.06284738973529876	3.3933327082952154	6.904771890031637e-4	8.880850446678292e-4
CILP	874.7385459667042	-3.0463061989780376	0.23046366834856355	-13.218162414956739	6.892734954492989e-40	2.692247368769996e-39
BTBD1	2243.3580545038576	0.14850504243187518	0.047470043425546796	3.128394914253538	0.0017576384923290542	0.0022114310101474365
ATXN10	4563.050056420107	0.23538426105472374	0.04884732487919082	4.8187748589482835	1.444424354340445e-6	2.0921436261215627e-6
FDX1L	682.4368273930745	1.1516269843414753	0.08311934310085654	13.855102090305232	1.1848829339700364e-43	5.089330272494879e-43
SLC7A6	1198.273621877048	-0.6771251846214619	0.10781212328519627	-6.2806033680484825	3.372615541769074e-10	5.599831955185899e-10
NUDT14	927.9572973241611	2.240044476111391	0.11295254711831311	19.831730521003987	1.58492036173404e-87	1.9561367430571894e-86
ZBTB17	1614.316451808207	-0.13344717423322985	0.05564605676810207	-2.3981425097083546	0.01647845276351227	0.019522565527517504
SBF2	1696.7780383786226	-1.0992598004569933	0.07355057367976507	-14.945631902792583	1.66306107860834e-50	8.4970197547708e-50
TKTL1	74.71869183092723	4.44197016658758	0.3528807314208307	12.587737926926572	2.4664041749468545e-36	8.850468937116452e-36
ZNRF3	1497.3055914052495	0.8131155971281686	0.11473218450709848	7.0870750053387255	1.3697615405473016e-12	2.478466503455639e-12
PIGF	632.8503717623763	0.9422441365005985	0.048279737487735244	19.516347551391757	7.973868809418147e-85	9.273711654440606e-84
XG	143.60872780764052	2.018601496313662	0.23777665408454815	8.489485664963103	2.0755361534657287e-17	4.3832443757803183e-17
RNF24	1657.826791435481	0.3347635567841171	0.07564094960336848	4.425692148756542	9.613354109787838e-6	1.3488135767835492e-5
SMAD6	593.1500319143103	-0.5356361048962025	0.10133221391419661	-5.285941007365675	1.250601947713781e-7	1.8925203472938208e-7
C15orf40	443.03430265667146	-0.22048637310424835	0.05388786674661347	-4.091577314444436	4.284490548317504e-5	5.8358492506099454e-5
ABCA6	593.7735960679075	-5.089873982489287	0.16430109681315352	-30.978940988309976	1.0359706874016309e-210	1.6633288656219283e-208
PRELID1	4608.579085119832	1.1708027067588695	0.06059982077102232	19.320233820208344	3.630025581121811e-83	4.0906555352977027e-82
AXIN2	2209.440563672371	-0.7917784482999126	0.16622771039084663	-4.763215750480024	1.905319354127607e-6	2.748525804399871e-6
SEPT12	3.197279159509102	1.0307371556474794	0.26249338091718283	3.9267167501365643	8.61132911564892e-5	1.1564422216522454e-4
OXER1	119.1591916035358	-2.2327872446273056	0.15712193309305778	-14.210538278604965	7.881733738592894e-46	3.56515320915709e-45
FZD2	726.8657687431944	1.3156112032737564	0.1297977134471776	10.135858085120711	3.8299600455831224e-24	9.817316347416586e-24
IL15RA	746.48850236686485	-1.2446668056492647	0.13141001253581674	-9.471628391406034	2.755146271729866e-21	6.514612121464219e-21
FBXO7	4247.12778675384	-0.3792742835947645	0.043925757586957104	-8.634439209020782	5.9015835763860014e-18	1.2642865843236654e-17
ATP10A	262.07178990582355	0.3557604884834637	0.1717882630140594	2.070924300889798	0.03836587081196684	0.04437819535489412
DCAF8	5998.796589626872	-0.525613731579502	0.057324655978033	-9.169069096217846	4.7712133733490195e-20	1.0877623050096917e-19
DENND5A	3541.217950349149	-1.0588283008211825	0.059507062157652106	-17.79332170719549	7.961714643695862e-71	6.665869348434428e-70
EGR2	277.57343517999254	-0.5449120447667347	0.18532352908562982	-2.940328448607057	0.00327864499410883	0.004057049251678932
RBM15B	4284.754226141355	0.4807423399137318	0.052138004081447226	9.220574289010788	2.955132000253971e-20	6.772130842567613e-20
DZIP1L	437.60402819379317	-1.7390403125571874	0.1708960287665034	-10.176013597912519	2.5374429342180703e-24	6.535608625144584e-24
SHROOM1	924.1743982001658	-1.0990761982173862	0.10665628826203175	-10.304841994099688	6.70016913506656e-25	1.752612004289397e-24
IGF2BP3	571.4195818853699	7.727069787593995	0.2966478051348938	26.047958737062917	1.4189291362064125e-149	6.325216540096546e-148
PDE6B	186.95760910190293	1.6292324727940117	0.2009229069674345	8.108744280999662	5.114555590943368e-16	1.0321844503502285e-15
FAM27E3	100.55353836112023	0.6531667281273129	0.1613257563784438	4.048744247602291	5.149317708752604e-5	6.98706687531961e-5
DNAJC28	43.02556327026657	1.283653170186102	0.09511256437945219	13.49614720790157	1.6477022894228249e-41	6.693744432825416e-41
EGFL6	559.9311588585285	3.6958800558136957	0.2483524366424317	14.88159369716546	4.340359194997229e-50	2.1935135619731124e-49
AC114494.1	1.5451504075182836	2.6269822660277242	0.31240126922785955	8.408999977883102	4.135211929308088e-17	8.643450464681639e-17
KCNC1	12.667427948456675	-0.4931606138421476	0.21363431677713396	-2.3084335011430728	0.020975037478775993	0.024699818587488338
PTAR1	1936.905945966249	-1.3964281121433182	0.07771693108834657	-17.968132459526682	3.4617345547655623e-72	2.992198667323087e-71
CAPN3	465.8949218222924	-2.3715552788567793	0.13357422681772896	-17.754587358330184	1.588336973275944e-70	1.318864883576451e-69
FRG1B	208.32422797079798	-0.9293313729200261	0.10763133033015844	-8.634394558436728	5.903889024288372e-18	1.2646311519204716e-17
IFITM10	245.49317995101597	1.58133648801535	0.16358821392376363	9.66656735278187	4.1816910637441547e-22	1.0123888573460128e-21
USP14	3103.4595641226	0.5606482846304237	0.060458519811657466	9.273271763466509	1.8052173665691603e-20	4.1584635197643823e-20
ANKRD36	845.2081266218144	-2.2760972547180174	0.13192751605116879	-17.25263480163775	1.0691075769774305e-66	8.109037946948797e-66
SIPA1L3	1939.494049529366	1.5698867092778208	0.07240318821212643	21.682563268876724	2.9971418011783175e-104	5.253830309060697e-103
C1orf200	1.350363394630625	1.2208504651969185	0.2904016419414509	4.204006757796016	2.6223110255888535e-5	3.6097563685325166e-5
THOC7	1890.3456103513286	0.7780571768497005	0.057587975598216844	13.510757562969314	1.3512378715283391e-41	5.505391579415822e-41
RCN2	4080.22904336648	1.1534633276323794	0.07512165956652796	15.354603909021325	3.2991839409632413e-53	1.8089179281020276e-52
CBR3	279.12949241233514	-0.4553555756894132	0.15088423670990225	-3.017913505205339	0.0025452153855378325	0.0031739530373092926
PNPLA3	67.93136928756597	3.266524277448382	0.18860436471370312	17.319452189809535	3.355366904420651e-67	2.586084186359553e-66
OVOL1	426.30642373901884	5.494319590546982	0.2212193232821185	24.836526525036597	3.615847808724615e-136	1.2148579035868646e-134
BZW1	8054.607463694287	1.0061934234867718	0.06532100455247236	15.403826539111115	1.5426406215331685e-53	8.551215642064245e-53
TCP11	7.2433592143921794	0.043689761815007465	0.27140896398596487	0.1609739087956828	0.8721139503853068	0.8818348883598407
HMGXB4	1068.4799563419037	-0.09894930246662688	0.05508737462914121	-1.796224690916432	0.07245878939003692	0.08211754737356736
TMEM194B	309.75964901876256	0.07342418164973454	0.07175661923312852	1.0232391441295234	0.30619478925342286	0.3281136413339349
EID3	94.01140486430192	-0.7295868584091887	0.11652324576390352	-6.261298796014138	3.8178418980354647e-10	6.328652860306755e-10
PPP4R4	55.60569597599325	-0.9263077588972476	0.21113051392244417	-4.3873703601058525	1.1472933514343912e-5	1.604760101385719e-5
CACNG1	3.227491122898514	1.544462406612987	0.36175834876519514	4.26932069953538	1.9606918949332426e-5	2.7117573600986294e-5
AP3B1	2197.4627815978024	0.5201300145880986	0.05507043136517846	9.444814607299074	3.560340237199358e-21	8.382462097522445e-21
LAMTOR4	2933.7890392359	0.7503652666918224	0.07328984305299205	10.238325468227194	1.3352736190264054e-24	3.4662854871936006e-24
TMEM211	58.64282164516011	3.199651557908066	0.3247602912828955	9.85234846682928	6.696075154811757e-23	1.656714735220915e-22
ST8SIA3	1.8619475849611051	0.9059891324578493	0.5245315502629608	1.7272347716808536	0.08412550841233472	0.09483001547840876
COMP	632.3601303991488	2.1676305146729797	0.32300125391954776	6.71090433355682	1.9342189340675998e-11	3.369422383177001e-11
MTSS1L	4432.276091326521	-1.4429370129027312	0.09156193501224642	-15.759136290749407	5.943977023044964e-56	3.510467940400546e-55
PTPN3	1153.7325159348798	2.2189095593174613	0.13447933471357898	16.50000398978333	3.6686836029172885e-61	2.4616756730300293e-60
SDK1	1174.7775220466758	0.7136918105004126	0.16630840387499762	4.29137550401148	1.7756974739129652e-5	2.461340000703104e-5
DRG1	2347.4866427093452	0.884820672016783	0.05348398688929041	16.543655839425817	1.7789110566758957e-61	1.203384910561923e-60
CRYBA4	7.635395784282054	3.7854422085301143	0.4014410271595989	9.429634622335586	4.115199509670863e-21	9.67250481978993e-21
MIP	4.025876390900981	2.5073777524221645	0.20659444730216098	12.13671415260703	6.748189032942362e-34	2.2639126040065326e-33
PDXP	672.5570122641687	0.8780533922400934	0.08334448548813816	10.535230820580932	5.94372838048928e-26	1.6035251153489516e-25
SERTAD3	1368.4217425918735	0.2783335396365369	0.07530407344554405	3.6961286010352827	2.1891211534735204e-4	2.884749062134666e-4
HDAC5	3859.7744122571767	-1.2232160980741065	0.08035857384086272	-15.221973706209496	2.5278813458531895e-52	1.3552999780678018e-51
GABRG1	5.901665055672388	-0.6693250656639965	0.34330928707353686	-1.94962702981183	0.05122058930919042	0.058693561033072814
TTLL12	2726.752072216435	0.9001396991318276	0.08447754991347962	10.655371753249643	1.6458576376923224e-26	4.5154687918723437e-26
ZNF500	809.8212583167477	-0.758319257334775	0.05167147080074547	-14.675782314364366	9.214662563237256e-49	4.4965471459067645e-48
GNGT2	44.264533230300025	0.02854460884290327	0.12338671088871239	0.23134265138689725	0.8170486142182039	0.8304135907098131
MPC1	1023.4253166318321	-0.05389940614149498	0.07634380880714109	-0.7060088693983697	0.48018262177411586	0.5035229052622694
ZNF12	1476.4064036432603	-0.40627739142363195	0.05357908982728666	-7.582760228538331	3.382796678898747e-14	6.43334173430398e-14
FAM60A	5776.163894449196	0.7164758294301647	0.09146392944447444	7.833424977276097	4.7475618147331645e-15	9.276792030662769e-15
GCSH	1304.8049870217021	1.189377703697673	0.09172165646053583	12.967250588299336	1.876409522388795e-38	7.089483124677198e-38
LIPE	329.60092269190983	-0.9989330990229804	0.11324524276206982	-8.820971854171004	1.1347053958181426e-18	2.4824502588120775e-18
TRAT1	21.197868280846254	0.8281880571968545	0.20446751862228454	4.050462698316288	5.11164578834161e-5	6.937506697926529e-5
KIAA0195	3992.8093587613807	-0.2820438960271365	0.06495773401248893	-4.3419602040445255	1.4121711602074789e-5	1.9682739002569173e-5
TRMT10A	286.09131926458844	1.09637314999729	0.07245909101141353	15.130926081098544	1.0126032154549205e-51	5.339046828828429e-51
ZNRD1	938.6978670444885	0.6344874830723126	0.05936695333242616	10.68755338545824	1.1640107997440217e-26	3.2080583229159634e-26
PRKCD	2158.76059789081	1.7594940981736786	0.08843586568259797	19.895707296953667	4.4330945951393736e-88	5.543048603694945e-87
ABCA7	732.0471376888831	1.327008258376233	0.11894638559200013	11.156356300964243	6.666832589184092e-29	1.9521682321750643e-28
LRP10	9731.13969739024	-0.6060264920719856	0.07613618040418368	-7.959770096881356	1.7235923238822039e-15	3.4146249762169494e-15
GRIK3	72.21042501046686	0.7855037728322742	0.21267878742526466	3.6933809071499444	2.2129217019434353e-4	2.915265643215201e-4
ATXN1	2348.742997823746	-1.2955091527664786	0.08629679238346037	-15.01225152158466	6.104003482427025e-51	3.153329589455396e-50
MYH7	68.31738607868084	-3.003345368599692	0.3285652372929211	-9.140788579292588	6.199856876169398e-20	1.409044260357527e-19
CCDC150	181.11931471085703	2.3168653978175957	0.12993984842721712	17.83029167619305	4.112699959749133e-71	3.4705449009176056e-70
ASB16	63.407319199040906	-1.9476334862873799	0.09236411249866226	-21.08647431994313	1.0586344512859885e-98	1.6672573654237578e-97
ADH7	3.110806889286634	0.6866817497151658	0.36792995775312964	1.8663382397796198	0.06199405793562738	0.07062402317757677
FAM35A	1337.3114095600163	0.18912895428136037	0.05513998098183335	3.429978591100196	6.036288741945845e-4	7.787001325734034e-4
CD19	45.004025998048924	1.498942149269273	0.19717211566830287	7.602201478584839	2.911349909842604e-14	5.5478018500445714e-14
ZFAND3	3387.2807672429567	0.26513558657560976	0.04970619415572525	5.334055263715477	9.604327173608686e-8	1.4593911885325157e-7
CD164	11890.733606038359	0.7258329283402819	0.05607399876671074	12.944197744127793	2.533964753842114e-38	9.544056991687248e-38
BAHD1	1747.749296374509	-0.32024903081060313	0.06384783466334162	-5.015816628695708	5.280867744789745e-7	7.788228214413945e-7
NR5A1	7.1747567932948035	1.80595837405777	0.3758208536593507	4.80537031533305	1.5446533483475992e-6	2.236068435256562e-6
LIAS	375.91174579528166	-0.08951151976692096	0.07102920019047876	-1.2602073446818804	0.20759457401001633	0.2263454541023874
SENP3	2311.863960099375	0.36149555433200364	0.057057752243230266	6.335608048333064	2.3640707341575377e-10	3.9505697089269784e-10
GNAL	622.4467028546883	-2.0814859979278215	0.12023972332782383	-17.311134293388378	3.87701360149478e-67	2.983064366917718e-66
EIF2S2	4579.34495379154	1.0142932085659666	0.055990530908730886	18.115441881044973	2.4073200345318737e-73	2.149409812328336e-72
PDE4DIP	4022.9822786772547	-0.44020874857895503	0.08961948894868306	-4.9119756622471105	9.016324670397302e-7	1.3167767728810935e-6
SLC6A13	41.61436848067386	3.0502237476647376	0.26786259749971564	11.387270100925441	4.8391380550378376e-30	1.464739434977502e-29
LHFPL4	1.428915436270187	0.3097729828332023	0.39164390926104836	0.7909557011053238	0.42896984238713826	0.45277793067833205
C16orf91	463.24358942459224	0.7095832885494511	0.06997870735786041	10.139988509944184	3.671427628299415e-24	9.414941549150006e-24
KIAA1429	2595.3302015620566	-0.04444330855705284	0.05331261975752877	-0.8336358025395402	0.4044862440986012	0.428031141830325
SLC35A2	1584.7664585991631	1.7578182130337023	0.07363647036604024	23.871570762364723	6.046923202774692e-126	1.6775126554731077e-124
ACYP1	294.1628346916048	0.544957579062228	0.08618072949853943	6.323427316445073	2.55824564547775e-10	4.2699402710122185e-10
STAT1	8809.723214047652	2.037035555281727	0.10301378491589257	19.774397736622348	4.946991112484795e-87	6.0075809741507115e-86
HIST1H2BF	29.708556573927993	2.7050323510070724	0.2681260826279534	10.088658009301255	6.20114660974457e-24	1.582160075103301e-23
ARHGAP40	135.52244434790396	4.763444885411187	0.2834275574871485	16.80656929637894	2.184538067758012e-63	1.545790723998971e-62
NSMCE1	2009.8701992701417	0.6552381695334218	0.06986320643820595	9.378873414763468	6.6681377191900904e-21	1.5584184289484197e-20
HOXA11	2803.8012238675124	-2.599518749160294	0.2035167119564519	-12.772998955076151	2.3203877407027636e-37	8.539309285916884e-37
AC010547.9	43.61340907578642	-1.2318805848133436	0.16267744242862217	-7.572534743739008	3.6601128162183985e-14	6.949809191486175e-14
EBP	1722.124957659994	2.026913535138714	0.09947849179094166	20.375394707414348	2.7647771549071546e-92	3.8001024182939775e-91
RP11-625H11.1	1.034540015950525	0.6437421026546029	0.4472002725514097	1.4394939855064577	0.15001061281865435	0.16582236936384853
ANXA7	4728.3472914216945	0.16797472124514728	0.05105300610838317	3.290202361219332	0.001001153550925464	0.0012765428965099933
SKP2	1054.795981957295	1.3454969557259067	0.07986041363239507	16.848109025822914	1.0832327189300689e-63	7.722236235578876e-63
CHMP7	2007.0465624129877	0.1530003462962455	0.060028015338636394	2.548815672700884	0.010808941380183401	0.012941768855056256
CROCC	2478.5172934489437	-0.8727854189503218	0.0988274922605272	-8.831403074050499	1.0337075090239162e-18	2.2631296411513103e-18
PCDHGB2	362.30464044503015	-0.9931427629091548	0.1716807299827632	-5.784823742355165	7.258839960967997e-9	1.1509974952966471e-8
ZNF768	2757.4964331506417	0.5378334114490047	0.06249079372142334	8.606602339643871	7.525796068091314e-18	1.6086300431595277e-17
RGS11	245.59561610264032	-1.998459575745811	0.23608266642282769	-8.46508388788925	2.559683885958172e-17	5.393141881655918e-17
TMEM126A	534.2482480441264	0.42702310309593333	0.06211944155299435	6.874226368111152	6.2327169470799405e-12	1.103328944978743e-11
FAM180B	6.620560931927002	-3.097724669637987	0.2517415778480845	-12.305176983943966	8.4950013745298e-35	2.9184777492538187e-34
PRKX	2128.3810075856104	1.9866106730058803	0.10505074340798488	18.910962536366767	9.265013645435718e-80	9.682899917577201e-79
GLYATL2	439.35631472168615	6.121358098714541	0.3498758745614655	17.495799349946758	1.542332831406949e-68	1.2300019586908252e-67
SLC16A5	564.936946220059	0.02642099207332997	0.13799342974863218	0.19146558007477787	0.8481608447757911	0.8594349179987255
NPIPB15	287.9892237750697	-0.2933360261994666	0.24569649422629308	-1.1938958556294914	0.23251870888941406	0.2525797470590731
CREB3L4	1886.1795360728797	1.9302968810801024	0.12423407174142123	15.537580423974116	1.9313884400062726e-54	1.1040069460313108e-53
AP1G1	3499.2926686240953	0.2033814879706383	0.05635107986852726	3.6091852799475674	3.071601745485606e-4	4.0178853978619576e-4
GPR160	1134.2336541017644	3.7776831361808347	0.19970244701632495	18.91655907387065	8.331966434076437e-80	8.722842874405586e-79
SAP18	4975.744929531365	0.4769188176044531	0.0546560197575893	8.72582415843097	2.64249016746444e-18	5.7169925003943876e-18
DAPL1	135.02232766362238	3.445772953153318	0.30772370576386737	11.19761945086363	4.1883724289751715e-29	1.2358048622360796e-28
TLL2	103.2866789970087	1.8129110237862107	0.21072651252521635	8.603146334371527	7.755998456369352e-18	1.65724979382769e-17
SMCO3	14.571275779653355	-1.1852272420839514	0.15346999776882195	-7.722859577213958	1.137484663590359e-14	2.1989754130548626e-14
FDXR	925.1944902306581	0.8175465551849078	0.11911214988537101	6.863670548904402	6.711331218329856e-12	1.1865492330360415e-11
CSTF3	1381.0010736994545	0.6502007386130311	0.048129595932456526	13.509374554598404	1.3768619013398817e-41	5.606015591564065e-41
VRK3	1348.9301034062787	0.23780278966166457	0.05740219460866623	4.142747351087559	3.4316992814686767e-05	4.6950697582147804e-5
SRSF10	4704.706533945385	-0.42286435102326736	0.046195083933998744	-9.153882080340736	5.492351531650656e-20	1.2502852426441387e-19
RAB14	4124.850457455297	-0.17816836953963303	0.04278267574898317	-4.164498045540492	3.120382998017133e-5	4.2797935238150016e-5
LMAN1L	6.032276687333231	2.503381534630199	0.3578096675273223	6.996405524562975	2.626127133167775e-12	4.707155164696991e-12
C6orf62	6640.9837324937625	0.5442417491303053	0.04811941111091447	11.310232951019222	1.1677906652103595e-29	3.4991289907368376e-29
TMEM133	220.7243682242653	-1.1628676647938585	0.09822400841616917	-11.83893513963367	2.4555079059843155e-32	7.92145802600879e-32
SRSF2	8802.582698931285	-0.14471578595569984	0.050436741130999	-2.86925330048249	0.004114421552624983	0.005057791871351383
